ArcLength_mm,X_mm,Y_mm,TangentAngle_deg,Curvature
2.54352326650097,-107.12602645373613,-1.9448455047965831,-51.74750914546662,-0.02329050455246507
2.5562039077228955,-107.11817698235056,-1.9548046443561198,-51.7644171929716,-0.023253056605213908
2.568888361487487,-107.11032808921611,-1.9647690933559405,-51.78130323581784,-0.023215960009342337
2.5815766289573485,-107.1024797722253,-1.9747388502134775,-51.798167006091155,-0.02317781555230817
2.5942687113476777,-107.09463202917853,-1.984713913344848,-51.815008607062836,-0.02314104376206419
2.606964609804226,-107.08678485798599,-1.99469428116843,-51.83182818972141,-0.023103355287333604
2.619664325512177,-107.07893825648716,-2.0046799521013914,-51.84862557209084,-0.023066123755307096
2.632367859639358,-107.07109222254539,-2.014670924561816,-51.865400930365354,-0.02302896021210792
2.64507521334683,-107.06324675402966,-2.0246671969678465,-51.88215416446699,-0.02299149427496105
2.6577863878107615,-107.05540184877903,-2.0346687677375335,-51.898885340081655,-0.022954551713345404
2.6705013841801075,-107.04755750467238,-2.044675635289822,-51.91559450695987,-0.02291726293014305
2.6832202036192006,-107.03971371955785,-2.054687798043259,-51.93228160164461,-0.022880186630954324
2.695942847285969,-107.03187049128907,-2.0647052544167765,-51.94894665961144,-0.022843035711850996
2.708669316336005,-107.02402781771843,-2.074728002829561,-51.96558975368373,-0.02280619961965293
2.721399611905868,-107.01618569672485,-2.084756041701545,-51.982210934521916,-0.022769228008340883
2.734133735145995,-107.00834412615872,-2.094789369452155,-51.99881000786615,-0.022731899660433798
2.7468716872206547,-107.0005031038426,-2.104827984500782,-52.01538719668892,-0.022695579575687307
2.759613469242429,-106.99266262767978,-2.11487188526844,-52.0319424790071,-0.022658231305822406
2.772359082373206,-106.98482269548619,-2.124921070174657,-52.04847575118676,-0.022621667543113472
2.7851085277386733,-106.97698330513317,-2.134975537640422,-52.06498721011786,-0.022584898765136766
2.797861806466501,-106.96914445448347,-2.145035286086644,-52.08147678118672,-0.022548170860100383
2.810618919688949,-106.96130614138707,-2.155100313934254,-52.09794443876921,-0.022511372138914867
2.823379868543918,-106.9534683636794,-2.165170619604113,-52.11439016968433,-0.022474648354280202
2.83614465415456,-106.94563111921542,-2.175246201517699,-52.13081420970321,-0.022438534606085404
2.8489132776199577,-106.93779440588527,-2.1853270580974824,-52.147216324136245,-0.022401209145279155
2.8616857400974807,-106.92995822147635,-2.1954131877639695,-52.16359659047574,-0.0223653472574582
2.8744620426712335,-106.9221225638937,-2.205504588940386,-52.17995519765107,-0.022328578167580587
2.887242186463831,-106.91428743097269,-2.215601260048712,-52.196291935248105,-0.022292181300446034
2.9000261725881304,-106.90645282055992,-2.225703199511328,-52.212606927978186,-0.022255792824692873
2.9128140021538145,-106.89861873050224,-2.2358104057508914,-52.228900114989585,-0.02221926973218446
2.925605676270051,-106.89078515864239,-2.245922877190287,-52.2451716787553,-0.02218341916266042
2.9384011960168492,-106.88295210286674,-2.256040612253347,-52.26142147969526,-0.022146555040774455
2.9512005625249333,-106.87511956097161,-2.266163609362373,-52.27764949600913,-0.022110684801864487
2.964003776873859,-106.86728753083412,-2.276291866941539,-52.29385595899848,-0.022074491279724114
2.976810840153083,-106.85945601030963,-2.286425383414735,-52.31004070574867,-0.022038216555447687
2.989621753462617,-106.85162499723089,-2.296564157205729,-52.32620378215559,-0.02200218785151698
3.002436517889951,-106.84379448944644,-2.306708186738699,-52.342345197586276,-0.021965978356509062
3.0152551345254253,-106.83596448479504,-2.316857470437876,-52.35846503648126,-0.021930219265760224
3.02807760443728,-106.8281349811477,-2.327012006728453,-52.37456329843503,-0.021894048258093452
3.0409039287183073,-106.82030597632881,-2.337171794034687,-52.39063984860422,-0.021857961684362423
3.053734108453329,-106.81247746817141,-2.3473368307814204,-52.40669492083155,-0.021822466605354314
3.0665681446937914,-106.80464945455967,-2.3575071153947373,-52.42272846400282,-0.021786280443361648
3.079406038527354,-106.79682193331158,-2.367682646299439,-52.438740388925886,-0.021750582226130532
3.0922477910227304,-106.78899490227214,-2.377863421921176,-52.45473078400032,-0.02171467592285843
3.1050934032495014,-106.78116835927992,-2.3880494406857133,-52.4706997111855,-0.02167918547899829
3.1179428762589243,-106.7733423021994,-2.3982407010195637,-52.486647147899426,-0.02164325717773572
3.13079621112509,-106.76551672885137,-2.408437201348422,-52.50257303333766,-0.021607640893748968
3.14365340890585,-106.7576916370792,-2.4186389400987935,-52.518477509221725,-0.02157213678487664
3.1565144706475765,-106.74986702474067,-2.428845915697672,-52.53436057211393,-0.02153655038651995
3.1693793974047937,-106.74204288967472,-2.4390581265718367,-52.55022214942621,-0.02150088849942916
3.1822481902413324,-106.73421922969956,-2.449275571147798,-52.5660622112713,-0.021465260277317523
3.1951208502059067,-106.726396042654,-2.4594982478527387,-52.58188105132608,-0.02143043407631673
3.2079973783113958,-106.71857332643263,-2.4697261551152914,-52.59767845190894,-0.021394254697206537
3.2208777756401634,-106.71075107880735,-2.479959291361607,-52.613454372110304,-0.021359356684148786
3.233762043208954,-106.70292929765633,-2.4901976550204,-52.62920911941856,-0.021324049686706086
